id,gtfs_id,stop_id
1345,ORLEANS:StopArea:00029801,1316
1346,ORLEANS:StopArea:00046840,1317
1347,ORLEANS:StopArea:00055500,1318
1348,ORLEANS:StopArea:00047045,1319
1349,ORLEANS:StopArea:00047044,1320
1350,ORLEANS:StopArea:TTFONT1,1321
1351,ORLEANS:StopArea:TTFONT2,1322
1352,ORLEANS:StopArea:01004705,1323
1353,ORLEANS:StopArea:00047046,1324
1354,ORLEANS:StopArea:01010406,1325
1355,ORLEANS:StopArea:01010404,1326
1356,ORLEANS:StopArea:00047151,1327
1357,ORLEANS:StopArea:00047150,1328
1358,ORLEANS:StopArea:00047201,1329
1359,ORLEANS:StopArea:00047200,1330
1360,ORLEANS:StopArea:00051901,1331
1361,ORLEANS:StopArea:00051900,1332
1362,ORLEANS:StopArea:00047320,1333
1363,ORLEANS:StopArea:00047321,1334
1364,ORLEANS:StopArea:TCAMPU2,1335
1365,ORLEANS:StopArea:TCAMPU1,1336
1366,ORLEANS:StopArea:00047371,1337
1367,ORLEANS:StopArea:00047370,1338
1368,ORLEANS:StopArea:00033450,1339
1369,ORLEANS:StopArea:00053101,1340
1370,ORLEANS:StopArea:00053100,1341
1371,ORLEANS:StopArea:01053603,1342
1372,ORLEANS:StopArea:01053604,1343
1373,ORLEANS:StopArea:00047622,1344
1374,ORLEANS:StopArea:00047620,1345
1375,ORLEANS:StopArea:00047721,1346
1376,ORLEANS:StopArea:00047723,1347
1377,ORLEANS:StopArea:01013105,1348
1378,ORLEANS:StopArea:00047700,1349
1379,ORLEANS:StopArea:AF000010,1350
1380,ORLEANS:StopArea:AF021500,1351
1381,ORLEANS:StopArea:00047801,1352
1382,ORLEANS:StopArea:00047800,1353
1383,ORLEANS:StopArea:00027001,1354
1384,ORLEANS:StopArea:00027000,1355
1385,ORLEANS:StopArea:00047903,1356
1386,ORLEANS:StopArea:00047900,1357
1387,ORLEANS:StopArea:00030202,1358
1388,ORLEANS:StopArea:00030203,1359
1389,ORLEANS:StopArea:00048101,1360
1390,ORLEANS:StopArea:00048100,1361
1391,ORLEANS:StopArea:01069801,1362
1392,ORLEANS:StopArea:00048201,1363
1393,ORLEANS:StopArea:TVERVI2,1363
1394,ORLEANS:StopArea:TVERVI1,1364
1395,ORLEANS:StopArea:00048200,1364
1396,ORLEANS:StopArea:01000908,1365
1397,ORLEANS:StopArea:01000904,1366
1398,ORLEANS:StopArea:TVHUGO2,1367
1399,ORLEANS:StopArea:TVHUGO1,1368
1400,ORLEANS:StopArea:01000903,1366
1401,ORLEANS:StopArea:00048302,1370
1402,ORLEANS:StopArea:00048301,1371
1403,ORLEANS:StopArea:00048402,1372
1404,ORLEANS:StopArea:00048403,1373
1405,ORLEANS:StopArea:00048501,1374
1406,ORLEANS:StopArea:00048500,1375
1407,ORLEANS:StopArea:00048601,1376
1408,ORLEANS:StopArea:00048600,1377
1409,ORLEANS:StopArea:00052201,1378
1410,ORLEANS:StopArea:00052200,1379
1411,ORLEANS:StopArea:00048701,1380
1412,ORLEANS:StopArea:00048700,1381
1413,ORLEANS:StopArea:00055603,1382
1414,ORLEANS:StopArea:00055600,1383
1415,ORLEANS:StopArea:00048800,1384
1416,ORLEANS:StopArea:00048801,1385
1417,ORLEANS:StopArea:00052600,1386
1418,ORLEANS:StopArea:00052601,1387
1419,ORLEANS:StopArea:00048850,1388
1420,ORLEANS:StopArea:00048851,1389
1421,ORLEANS:StopArea:00049000,1390
1422,ORLEANS:StopArea:00049001,1391
1423,ORLEANS:StopArea:00049040,1392
1424,ORLEANS:StopArea:00049041,1393
1425,ORLEANS:StopArea:00049101,1394
1426,ORLEANS:StopArea:00049100,1395
1427,ORLEANS:StopArea:01016904,1396
1428,ORLEANS:StopArea:01016903,1397
1429,ORLEANS:StopArea:00048000,1398
1430,ORLEANS:StopArea:00048001,1399
1431,ORLEANS:StopArea:01080601,1400
1432,ORLEANS:StopArea:01080602,1401
1433,ORLEANS:StopArea:TZENIT1,1402
1434,ORLEANS:StopArea:TZENIT2,1403
1435,ORLEANS:StopArea:06001010,1404
1436,ORLEANS:StopArea:01001011,1404
1437,ORLEANS:StopArea:00049161,1405
1438,ORLEANS:StopArea:01001010,1406
1439,ORLEANS:StopArea:01052404,1407
1440,ORLEANS:StopArea:01052403,1408
1441,ORLEANS:StopArea:00021421,1409
1442,ORLEANS:StopArea:00021420,1410
1443,ORLEANS:StopArea:01081901,1415
1444,ORLEANS:StopArea:01081902,1416
1445,ORLEANS:StopArea:01001305,1417
1446,ORLEANS:StopArea:00056204,1418
1447,ORLEANS:StopArea:00056205,1419
1448,ORLEANS:StopArea:00021400,1420
1449,ORLEANS:StopArea:08040303,1421
1450,ORLEANS:StopArea:08040604,1422
1451,BUSTIERE,145
1452,CLOS DU HAMEAU,287
1453,D. DE L'HOMME,408
1454,GARE SNCF D-ORL,472
1455,GAUDIER BRZESKA,503
1456,G. POMPIDOU,514
1457,GARE SNCF CHAP.,706
1458,LIBERATION,825
1459,PT DE L'EUROPE,1128
1460,ROL TANGUY,1211
1461,GARE SNCF ST C.,1298
1462,VICTOR HUGO,1366
1463,ZENITH-P. EXPO.,1402
